id,sentence,difficulty,processed_sentence,sentence_length,avg_word_length,type_token_ratio,syntactic_complexity,pos_tags,PUNCT,ADV,CCONJ,X,AUX,DET,PRON,NUM,NOUN,INTJ,ADP,ADJ,VERB,PROPN,SCONJ
63,"Après mûre réflexion, la Commission européenne a eu une idée brillante: s'attaquer à un nouveau chantier, qui avait jusque-là bizarrement échappé à sa sagacité légendaire.",C1,après mûre réflexion le commission européen avoir avoir un idée brillante sattaquer à un nouveau chantier qui avoir jusquelà bizarrement échapper à son sagacité légendaire,25,5.88,0.96,2,"{'ADP': 3, 'DET': 5, 'NOUN': 5, 'PUNCT': 4, 'ADJ': 4, 'AUX': 2, 'VERB': 3, 'PRON': 2, 'ADV': 2}",4,2,0,0,2,5,2,0,5,0,3,4,3,0,0
64,"Avec de l'expérience, le télévendeur peut devenir animateur d'un pôle de télévendeurs, superviseur d'équipe, chef de plateau.",B1,avec de lexpérience le télévendeur pouvoir devenir animateur dun pôle de télévendeur superviseur déquipe chef de plateau,17,6.411764705882353,0.8823529411764706,3,"{'ADP': 6, 'DET': 3, 'NOUN': 9, 'PUNCT': 4, 'VERB': 2}",4,0,0,0,0,3,0,0,9,0,6,0,2,0,0
65,"Et toi, qu'est-ce que tu vas faire ?",A2,et toi questce que taire aller faire,8,3.625,1.0,1,"{'CCONJ': 1, 'NOUN': 1, 'PUNCT': 2, 'PRON': 3, 'AUX': 1, 'SCONJ': 1, 'VERB': 2}",2,0,1,0,1,0,3,0,1,0,0,0,2,0,1
66,Les valorisations boursières des sociétés Internet comme AMAZON,C2,le valorisation boursier de société internet comme amazon,8,7.0,1.0,0,"{'DET': 1, 'NOUN': 2, 'ADJ': 1, 'ADP': 2, 'PROPN': 2}",0,0,0,0,0,1,0,0,2,0,2,1,0,2,0
67,"Sur d'autres, on entendait une série de détonations, tandis que des contestataires scandaient: ""notre révolte doit réussir"".",C1,sur dautre on entendre un série de détonation tandis que un contestataire scander notre révolte devoir réussir,17,6.352941176470588,1.0,2,"{'ADP': 2, 'DET': 4, 'ADJ': 1, 'PUNCT': 6, 'PRON': 1, 'VERB': 4, 'NOUN': 4, 'ADV': 1, 'SCONJ': 1}",6,1,0,0,0,4,1,0,4,0,2,1,4,0,1
68,Les baby-boomers en sont convaincus: tout peut recommencer à 50 ans.,C1,le babyboomer en être convaincre tout pouvoir recommencer à 50 an,11,5.2727272727272725,1.0,0,"{'DET': 1, 'NOUN': 4, 'PRON': 1, 'AUX': 1, 'PROPN': 1, 'PUNCT': 2, 'ADV': 1, 'VERB': 2, 'ADP': 1, 'NUM': 1}",2,1,0,0,1,1,1,1,4,0,1,0,2,1,0
69,"Rien n'était si beau, si leste, si brillant, si bien ordonné que les deux armées.",B1,rien néter si beau si leste si brillant si bien ordonner que le deux armée,15,4.466666666666667,0.8,3,"{'PROPN': 1, 'ADV': 3, 'AUX': 1, 'NOUN': 4, 'PUNCT': 4, 'SCONJ': 4, 'VERB': 1, 'DET': 1, 'NUM': 1}",4,3,0,0,1,1,0,1,4,0,0,0,1,1,4
70,Comment t'appelles-tu ?,A1,comment tappellestu,3,7.0,1.0,0,"{'ADV': 1, 'NUM': 1, 'NOUN': 3, 'PUNCT': 1}",1,1,0,0,0,0,0,1,3,0,0,0,0,0,0
71,"Largué par la sonde européenne Rosetta, le petit robot avait atterri mercredi en fin d'après-midi sur le noyau de la comète Tchourioumov-Guérassimenko, une première de l'histoire spatiale.",B2,larguer par le sonde européen rosetter le petit robot avoir atterrir mercredi en fin daprèsmidi sur le noyau de le comète tchourioumovguérassimenko un premier de lhistoire spatial,27,6.0,0.8888888888888888,2,"{'VERB': 2, 'ADP': 6, 'DET': 6, 'NOUN': 9, 'ADJ': 3, 'PROPN': 4, 'PUNCT': 3, 'AUX': 1}",3,0,0,0,1,6,0,0,9,0,6,3,2,4,0
72,"Elle pendit son linge au dossier d'une chaise, elle demeura debout, tournant, examinant les meubles, frappée d'une telle stupeur, que ses larmes ne coulaient plus ; il lui restait un sou sur les quatre sous gardés pour le lavoir. Puis, entendant rire à la fenêtre Étienne et Claude, déjà consolés, elle s'approcha, prit leurs têtes sous ses bras, s'oublia un instant devant cette chaussée grise, où elle avait vu, le matin, s'éveiller le peuple ouvrier, le travail géant de Paris ; à cette heure, le pavé échauffé par les besognes du jour allumait une réverbération ardente au-dessus de la ville, derrière le mur de l'octroi ; c'était sur ce pavé, dans cet air de fournaise, qu'on la jetait toute seule avec les petits et elle enfila d'un regard les boulevards extérieurs, à droite, à gauche, s'arrêtant aux deux bouts, prise d'une épouvante sourde, comme si sa vie, désormais, allait tenir là, entre un abattoir et un hôpital.",C2,lui pendre son linge au dossier dun chaise lui demeurer debout tournant examiner le meuble frapper dune tel stupeur que son larme ne couler plus   il luire rester un sou sur le quatre sou gardé pour le lavoir pouvoir entendre rire à le fenêtre étienn et claude déjà consoler lui sapprocha prendre leur tête sou son bras soublier un instant devant ce chaussée gris où lui avoir voir le matin séveiller le peuple ouvrier le travail géant de pari   à ce heure le pavé échauffer par le besogne de jour allumer un réverbération ardent audessus de le ville derrière le mur de loctroi   céter sur ce pavé dans ce air de fournaise quon le jeter tout seul avec le petit et lui enfiler dun regard le boulevard extérieur à droite à gauche sarrêtant à deux bout prise dun épouvante sourd comme si son vie désormais aller tenir là entrer un abattoir et un hôpital,157,4.910828025477707,0.7898089171974523,26,"{'PRON': 15, 'VERB': 18, 'DET': 33, 'NOUN': 40, 'ADP': 27, 'PUNCT': 31, 'AUX': 3, 'ADV': 9, 'ADJ': 9, 'SCONJ': 3, 'NUM': 2, 'PROPN': 3, 'CCONJ': 3}",31,9,3,0,3,33,15,2,40,0,27,9,18,3,3
73,"Le sérum, qui a pâti de la comparaison avec ses concurrents Pfizer et Moderna, est désormais considéré comme aussi efficace pour prévenir le risque d'hospitalisation.",C1,le sérum qui avoir pâtir de le comparaison avec son concurrent pfizer et moderna être désormais considérer comme aussi efficace pour prévenir le risque dhospitalisation,25,5.68,1.0,2,"{'DET': 4, 'NOUN': 5, 'PUNCT': 3, 'PRON': 1, 'AUX': 2, 'ADV': 3, 'ADP': 5, 'PROPN': 2, 'CCONJ': 1, 'VERB': 2, 'ADJ': 1}",3,3,1,0,2,4,1,0,5,0,5,1,2,2,0
74,"J'ai identifié trois peurs fondamentales du robot: la crainte instinctive du métal contre la chair, la crainte sociétale, presque désespérée du robot qui va voler le travail de l'homme, et, enfin, la crainte identitaire de voir le robot nous dépasser en capacités intellectuelles ou autres.",C2,jai identifier trois peur fondamental de robot le crainte instinctif de métal contre le chair le crainte sociétal presque désespérer de robot qui aller voler le travail de lhomme et enfin le crainte identitaire de voir le robot nous dépasser en capacité intellectuel ou autre,45,5.466666666666667,0.7777777777777778,5,"{'PRON': 3, 'AUX': 1, 'VERB': 6, 'NUM': 1, 'NOUN': 12, 'ADJ': 6, 'ADP': 7, 'PUNCT': 7, 'DET': 7, 'ADV': 2, 'CCONJ': 2}",7,2,2,0,1,7,3,1,12,0,7,6,6,0,0
75,Mais d'autres pourront préférer L'Assassin des échecs ou Les Annales du Kangourou (Editions du Kangourou) .,C2,mais dautre pouvoir préférer lassassin de échec ou le annale de kangourou edition de kangourou,16,5.75,0.9375,0,"{'CCONJ': 2, 'DET': 3, 'ADJ': 1, 'VERB': 2, 'PROPN': 3, 'ADP': 3, 'NOUN': 3, 'PUNCT': 3}",3,0,2,0,0,3,0,0,3,0,3,1,2,3,0
76,Vous ferez de la randonnée ?,B1,vous faire de le randonnée,6,3.8333333333333335,1.0,0,"{'PRON': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
77,il y a plus de 50 pays francophones !,A1,il y avoir plus de 50 pays francophone,9,3.2222222222222223,1.0,0,"{'PRON': 2, 'VERB': 1, 'ADV': 1, 'ADP': 1, 'NUM': 1, 'NOUN': 1, 'ADJ': 1, 'PUNCT': 1}",1,1,0,0,0,0,2,1,1,0,1,1,1,0,0
78,Ils ont déjà l'obligation de les ramener chez eux.,B1,il avoir déjà lobligation de le ramener chez lui,9,4.666666666666667,1.0,0,"{'PRON': 3, 'AUX': 1, 'ADV': 1, 'DET': 1, 'NOUN': 1, 'ADP': 2, 'VERB': 1, 'PUNCT': 1}",1,1,0,0,1,1,3,0,1,0,2,0,1,0,0
79,"Un autre : Oui, on leur a bien donné des noms",A2,un autre   oui on son avoir bien donner un nom,11,3.1818181818181817,1.0,1,"{'DET': 2, 'NOUN': 2, 'PUNCT': 2, 'PROPN': 1, 'PRON': 2, 'AUX': 1, 'ADV': 1, 'VERB': 1}",2,1,0,0,1,2,2,0,2,0,0,0,1,1,0
80,Vous joindrez à votre formulaire les pièces justificatives et documents sous format numérique.,B2,vous joindre à votre formulaire le pièce justificatif et document sou format numérique,13,6.3076923076923075,1.0,0,"{'PRON': 1, 'VERB': 1, 'ADP': 2, 'DET': 2, 'NOUN': 4, 'ADJ': 2, 'CCONJ': 1, 'PUNCT': 1}",1,0,1,0,0,2,1,0,4,0,2,2,1,0,0
81,"Merci, bon voyage.",A1,merci bon voyage,3,5.333333333333333,1.0,1,"{'NOUN': 2, 'PUNCT': 2, 'ADJ': 1}",2,0,0,0,0,0,0,0,2,0,0,1,0,0,0
82,"Ce geste, presque insensible, lui fit courir, de la tête aux pieds, un grand frisson sur la peau, et, se tournant vivement, il se jeta sur elle, cherchant la bouche avec ses lèvres et la chair nue avec ses mains.",C2,ce geste presque insensible luire faire courir de le tête à pied un grand frisson sur le peau et se tourner vivement il se jeter sur lui chercher le bouche avec son lèvre et le chair nue avec son main,40,4.325,0.825,8,"{'DET': 8, 'NOUN': 8, 'PUNCT': 9, 'ADV': 2, 'ADJ': 3, 'PRON': 5, 'VERB': 6, 'ADP': 6, 'CCONJ': 2}",9,2,2,0,0,8,5,0,8,0,6,3,6,0,0
83,Il clabaude aux esgourdes des blaireaux enfarinés et des tordus pasteurisés.,C2,il clabauder à esgourde un blaireau enfariné et un tordu pasteuriser,11,6.0,0.9090909090909091,0,"{'PRON': 1, 'VERB': 2, 'ADP': 1, 'NOUN': 3, 'DET': 2, 'ADJ': 1, 'CCONJ': 1, 'PUNCT': 1}",1,0,1,0,0,2,1,0,3,0,1,1,2,0,0
84,"Avec sa nouvelle compagne de quatorze ans sa cadette, il dit ""vivre une renaissance"".",C1,avec son nouveau compagne de quatorze an son cadette il dire vivre un renaissance,14,5.142857142857143,0.9285714285714286,1,"{'ADP': 2, 'DET': 3, 'ADJ': 1, 'NOUN': 4, 'NUM': 1, 'PUNCT': 4, 'PRON': 1, 'VERB': 2}",4,0,0,0,0,3,1,1,4,0,2,1,2,0,0
85,"Entre ceux qui ne jurent que par l'introduction de l'informatique dans l'enseignement obligatoire, et ceux qui ont peur que l'on veuille transformer le primaire en une grande école d'informatique, il existe pourtant des pistes pour initier les enseignants et favoriser un passage du périscolaire au scolaire, sans avoir à attendre une réforme du socle commun qui prendra des années.",C2,entrer celui qui ne jurer que par lintroduction de linformatique dans lenseignemer obligatoire et celui qui avoir peur que lon vouloir transformer le primaire en un grand école dinformatiqu il exister pourtant un piste pour initier le enseignant et favoriser un passage de périscolaire au scolaire sans avoir à attendre un réforme de socle commun qui prendre de année,59,5.491525423728813,0.864406779661017,3,"{'ADP': 13, 'PRON': 9, 'ADV': 3, 'VERB': 10, 'DET': 9, 'NOUN': 12, 'ADJ': 3, 'PUNCT': 4, 'CCONJ': 2, 'AUX': 1, 'SCONJ': 1, 'PROPN': 1}",4,3,2,0,1,9,9,0,12,0,13,3,10,1,1
86,"Parmi les acteurs du commerce équitable, il faut distinguer les organismes ""labellisateurs"", qui certifient des filières d'importation par produit, et les importateurs - grossistes, détaillants ou réseaux de boutiques, comme Artisans du monde -, qui ont leurs propres contacts avec les producteurs et s'autocontrôlent, faute de mieux.",C1,parmi le acteur de commerce équitable il falloir distinguer le organisme labellisateur qui certifier de filière dimportation par produit et le importateur   grossiste détaillant ou réseau de boutique comme artisan de monde   qui avoir leur propre contact avec le producteur et sautocontrôlent faute de mieux,47,6.127659574468085,0.851063829787234,7,"{'ADP': 10, 'DET': 5, 'NOUN': 13, 'ADJ': 4, 'PUNCT': 11, 'PRON': 5, 'VERB': 4, 'CCONJ': 3, 'PROPN': 2, 'AUX': 1, 'ADV': 1}",11,1,3,0,1,5,5,0,13,0,10,4,4,2,0
87,Elle peut donc ouvrir d'autres réflexions et finalement devenir très enrichissante.,B2,lui pouvoir donc ouvrir dautre réflexion et finalement devenir très enrichissante,11,6.636363636363637,1.0,0,"{'PRON': 1, 'VERB': 3, 'ADV': 3, 'DET': 1, 'ADJ': 1, 'NOUN': 2, 'CCONJ': 1, 'PUNCT': 1}",1,3,1,0,0,1,1,0,2,0,0,1,3,0,0
88,"Ce paysan pleurait et prétendait qu'on lui avait tout pris ; Fabrice lui donna un écu, et il trouva de l'avoine.",B2,ce paysan pleurer et prétendre quon luire avoir tout prendre   fabrice luire donner un écu et il trouver de lavoine,21,4.380952380952381,0.9047619047619048,1,"{'DET': 3, 'NOUN': 3, 'VERB': 5, 'CCONJ': 2, 'SCONJ': 1, 'PRON': 4, 'AUX': 1, 'ADV': 1, 'PUNCT': 3, 'PROPN': 1, 'ADP': 1}",3,1,2,0,1,3,4,0,3,0,1,0,5,1,1
89,"La première limite est que les instruments de contingentement spatial pris en compte donnent une idée de la maîtrise ""potentielle"" de l'urbanisation, maîtrise dérivant des possibilités fournies par le cadre légal et stratégique dont chaque canton s'est doté.",C2,le premier limite être que le instrument de contingentement spatial prendre en compte donner un idée de le maîtrise potentiel de lurbanisation maîtris dérivant de possibilité fournir par le cadre légal et stratégique dont chaque canton sest doté,38,5.815789473684211,0.9210526315789473,1,"{'DET': 7, 'ADJ': 5, 'NOUN': 12, 'VERB': 5, 'SCONJ': 1, 'ADP': 6, 'PUNCT': 4, 'CCONJ': 1, 'PRON': 2, 'AUX': 1}",4,0,1,0,1,7,2,0,12,0,6,5,5,0,1
90,Le petit chat a plu à mes parents,A2,le petit chat avoir pleuvoir à mon parent,8,3.25,1.0,0,"{'DET': 2, 'ADJ': 1, 'NOUN': 2, 'AUX': 1, 'VERB': 1, 'ADP': 1}",0,0,0,0,1,2,0,0,2,0,1,1,1,0,0
91,Se prémunir contre l'altération des données et avoir la certitude qu'elles n'ont pas été modifiées lors de leur stockage ou de leur traitement contribue à la qualité des prises de décisions basées sur celles-ci.,C2,se prémunir contre laltération de donnée et avoir le certitude quel nont pas être modifier lors de son stockage ou de son traitement contribuer à le qualité de prise de décision baser sur cellesci,34,5.235294117647059,0.8529411764705882,0,"{'PRON': 3, 'VERB': 5, 'ADP': 8, 'DET': 5, 'NOUN': 9, 'CCONJ': 2, 'ADV': 3, 'AUX': 2, 'PUNCT': 1}",1,3,2,0,2,5,3,0,9,0,8,0,5,0,0
92,"[.] Nous sommes des joueurs/joués3"".",B2,  nous être de joueursjoués3,5,6.4,1.0,0,"{'PUNCT': 5, 'PRON': 1, 'AUX': 1, 'ADP': 2, 'NOUN': 1, 'PROPN': 1}",5,0,0,0,1,0,1,0,1,0,2,0,0,1,0
93,"Quand j'ai lu, j'ai découvert de nouvelles choses surprenantes sur les locataires qui occupaient l'appartement.",B1,quand jai lire jai découvrir de nouveau chose surprenant sur le locataire qui occuper lappartement,15,6.466666666666667,0.9333333333333333,1,"{'SCONJ': 1, 'PROPN': 3, 'PUNCT': 2, 'PRON': 2, 'AUX': 1, 'VERB': 2, 'ADP': 2, 'ADJ': 2, 'NOUN': 3, 'DET': 2}",2,0,0,0,1,2,2,0,3,0,2,2,2,3,1
94,Vous avez dit la seule chose intelligente !,A2,vous avoir dire le seul chose intelligent,8,4.5,1.0,0,"{'PRON': 1, 'AUX': 1, 'VERB': 1, 'DET': 1, 'ADJ': 2, 'NOUN': 1, 'PUNCT': 1}",1,0,0,0,1,1,1,0,1,0,0,2,1,0,0
95,Mon ami ne répond pas au téléphone.,A1,mon ami ne répondre pas au téléphone,7,4.142857142857143,1.0,0,"{'DET': 1, 'NOUN': 2, 'ADV': 2, 'VERB': 1, 'ADP': 1, 'PUNCT': 1}",1,2,0,0,0,1,0,0,2,0,1,0,1,0,0
96,Mon frère Patrice est plus jeune que moi,A2,mon frère patrice être plus jeune que moi,8,4.25,1.0,0,"{'DET': 1, 'ADJ': 2, 'PROPN': 1, 'AUX': 1, 'ADV': 1, 'SCONJ': 1, 'PRON': 1}",0,1,0,0,1,1,1,0,0,0,0,2,0,1,1
97,"Ils sont en vacances, il n'y a que nous sur cette partie de l'île.",B1,il être en vacance il ny avoir que nous sur ce partie de lîle,14,3.7857142857142856,1.0,1,"{'PRON': 4, 'AUX': 1, 'ADP': 3, 'NOUN': 3, 'PUNCT': 2, 'ADV': 1, 'VERB': 1, 'SCONJ': 1, 'DET': 2}",2,1,0,0,1,2,4,0,3,0,3,0,1,0,1
98,"Quand il y a des nuages avec de la neige qui tombe, c'est qu'il va neiger et qu'il peut y avoir du brouillard, des risques de congélation, de la glace et que la température sera très basse",B1,quand il y avoir un nuage avec de le neige qui tombe cest quil aller neiger et quil pouvoir y avoir de brouillard de risque de congélation de le glace et que le température être très bas,37,4.108108108108108,0.7837837837837838,3,"{'SCONJ': 4, 'PRON': 7, 'VERB': 7, 'DET': 5, 'NOUN': 7, 'ADP': 5, 'PUNCT': 3, 'CCONJ': 2, 'AUX': 1, 'ADV': 1, 'ADJ': 1}",3,1,2,0,1,5,7,0,7,0,5,1,7,0,4
99,"Un escalier nous conduisit à une large coursive en hauteur qui faisait le tour du bâtiment, desservant une succession de bureaux.",C2,un escalier nous conduire à un large coursiv en hauteur qui faire le tour de bâtiment desservir un succession de bureau,21,5.190476190476191,0.9523809523809523,1,"{'DET': 4, 'NOUN': 7, 'PRON': 2, 'VERB': 3, 'ADP': 4, 'ADJ': 1, 'PUNCT': 2}",2,0,0,0,0,4,2,0,7,0,4,1,3,0,0
100,"Que vous cherchiez une simple annonce ou un recruteur, vous êtes sûr de ne rater aucune offre d'emploi grâce à notre système d'alerte personnalisé.",B2,que vous chercher un simple annonce ou un recruteur vous être sûr de ne rater aucun offre demploi grâce à notre système dalerte personnaliser,24,5.166666666666667,0.9583333333333334,1,"{'SCONJ': 1, 'PRON': 2, 'VERB': 3, 'DET': 4, 'ADJ': 2, 'NOUN': 7, 'CCONJ': 1, 'PUNCT': 2, 'AUX': 1, 'ADP': 4, 'ADV': 1}",2,1,1,0,1,4,2,0,7,0,4,2,3,0,1
101,"Ça nous a donc coûté de l'argent, s'énerve-t-elle.",B1,cela nous avoir donc coûter de largent sénervetell,8,5.375,1.0,1,"{'PRON': 5, 'VERB': 1, 'ADV': 1, 'ADJ': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 2, 'AUX': 1}",2,1,0,0,1,1,5,0,1,0,1,1,1,0,0
102,Vous vous appelez comment ?,A1,vous vous appeler comment,5,4.6,1.0,0,"{'PRON': 2, 'VERB': 1, 'ADV': 1, 'PUNCT': 1}",1,1,0,0,0,0,2,0,0,0,0,0,1,0,0
103,"Fabrice, à peine âgé de seize ans, représentait fort bien le chef de la maison.",B2,fabrice à peine âgé de seize an représenter fort bien le chef de le maison,15,4.333333333333333,0.9333333333333333,2,"{'PROPN': 1, 'PUNCT': 3, 'ADP': 3, 'NOUN': 4, 'ADJ': 1, 'NUM': 1, 'VERB': 1, 'ADV': 2, 'DET': 2}",3,2,0,0,0,2,0,1,4,0,3,1,1,1,0
104,"Oui, je suis à Paris depuis vingt jours à peine.",A1,oui je être à pari depuis vingt jour à peine,10,3.9,0.9,1,"{'PROPN': 2, 'PUNCT': 2, 'PRON': 1, 'AUX': 1, 'ADP': 3, 'NUM': 1, 'NOUN': 2}",2,0,0,0,1,0,1,1,2,0,3,0,0,2,0
105,"L'apprentissage du code et plus largement d'une culture générale du numérique à l'école est une mesure réclamée depuis longtemps par l'Académie des Sciences, soutenue par des acteurs qui comptent dans le secteur numérique, comme la Cnil ou le Conseil national du numérique, et qui figure même dans une proposition de loi de la députée UMP Laure de la Raudière.",C2,lapprentissage de code et plus largement dune culture général de numérique à lécole être un mesure réclamer depuis longtemps par lacadémie de science soutenir par un acteur qui compter dans le secteur numérique comme le cnil ou le conseil national de numérique et qui figurer même dans un proposition de loi de le député ump laure de le raudière,59,5.11864406779661,0.7627118644067796,3,"{'DET': 12, 'NOUN': 16, 'ADP': 15, 'CCONJ': 3, 'ADV': 4, 'ADJ': 3, 'AUX': 1, 'VERB': 4, 'PUNCT': 4, 'PRON': 2, 'PROPN': 3}",4,4,3,0,1,12,2,0,16,0,15,3,4,3,0
106,Pourquoi ne pas avoir donné la serviette alors que tu avais déjà les plans ?,B1,pourquoi ne pas avoir donner le serviette alors que taire avoir déjà le plan,15,4.133333333333334,1.0,0,"{'ADV': 5, 'AUX': 1, 'VERB': 3, 'DET': 2, 'NOUN': 2, 'SCONJ': 1, 'PUNCT': 1}",1,5,0,0,1,2,0,0,2,0,0,0,3,0,1
107,"Quand je rentre, je demande à mes parents si je peux t'appeler pour avoir de tes nouvelles.",A2,quand je rentrer je demande à mon parent si je pouvoir tappeler pour avoir de te nouveau,17,4.411764705882353,0.8823529411764706,1,"{'SCONJ': 2, 'PRON': 4, 'VERB': 5, 'PUNCT': 2, 'ADP': 3, 'DET': 1, 'NOUN': 2, 'ADJ': 1}",2,0,0,0,0,1,4,0,2,0,3,1,5,0,2
108,"L'important, évidemment, pour les contribuables européens qui voudraient annuler leur dette, c'est que chacun des créditeurs, des créanciers soit traité de la même façon.",B2,limporter évidemment pour le contribuable européen qui vouloir annuler son dette cest que chacun de créditeur de créancier être traiter de le même façon,24,6.125,0.9583333333333334,4,"{'DET': 5, 'NOUN': 6, 'PUNCT': 5, 'ADV': 1, 'ADP': 3, 'ADJ': 2, 'PRON': 3, 'VERB': 4, 'SCONJ': 1, 'AUX': 1}",5,1,0,0,1,5,3,0,6,0,3,2,4,0,1
109,"Même l'ambassadeur birman aux Nations unies, Kyaw Moe Tun, a rompu de manière spectaculaire avec les généraux putschistes la semaine dernière en appelant à ""mettre fin au coup d'Etat"".",C1,même lambassadeur birman à nation uni kyaw mo tun avoir rompre de manière spectaculaire avec le général putschister le semaine dernier en appeler à mettre fin au coup detat,29,5.379310344827586,1.0,2,"{'ADV': 1, 'DET': 3, 'NOUN': 9, 'VERB': 5, 'ADP': 7, 'ADJ': 3, 'PUNCT': 5, 'PROPN': 2, 'AUX': 1}",5,1,0,0,1,3,0,0,9,0,7,3,5,2,0
110,Le directeur aurait donné de nouvelles consignes au personnel.,B2,le directeur avoir donner de nouveau consigne au personnel,9,6.0,1.0,0,"{'DET': 2, 'NOUN': 3, 'AUX': 1, 'VERB': 1, 'ADJ': 1, 'ADP': 1, 'PUNCT': 1}",1,0,0,0,1,2,0,0,3,0,1,1,1,0,0
111,Vos regards m'observent.,C2,votre regard mobservent,3,7.333333333333333,1.0,0,"{'DET': 1, 'NOUN': 1, 'PRON': 1, 'ADJ': 1, 'PUNCT': 1}",1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
112,De nombreux auteurs ont spéculé sur les différents aspects de la personnalité de Léonard.,C1,de nombreux auteur avoir spéculer sur le différent aspect de le personnalité de léonard,14,5.428571428571429,0.9285714285714286,0,"{'DET': 3, 'ADJ': 2, 'NOUN': 3, 'AUX': 1, 'VERB': 1, 'ADP': 3, 'PROPN': 1, 'PUNCT': 1}",1,0,0,0,1,3,0,0,3,0,3,2,1,1,0
113,"Les conséquences sur la nature sont gravissimes, notamment sur les océans qui contiendraient selon la revue américaine Science plus de 110 millions de tonnes de déchets plastiques.",B2,le conséquence sur le nature être gravissime notamment sur le océan qui contenir selon le revue américain science plus de 110 million de tonne de déchet plastique,27,5.703703703703703,0.8518518518518519,1,"{'DET': 4, 'NOUN': 8, 'ADP': 6, 'AUX': 1, 'ADJ': 3, 'PUNCT': 2, 'ADV': 2, 'PRON': 1, 'VERB': 1, 'NUM': 1}",2,2,0,0,1,4,1,1,8,0,6,3,1,0,0
